date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:02:41	566/566	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2024%20Jul%202017%2023:02:42%20GMT	https://sites.google.com/site/abyouthliturature/liar-spy/boy%20watching.jpg?attredirects=0	C:/temp/sites/Spy%20Lit/web/images/boy%20watching.4b6fb5.delayed	(from https://sites.google.com/site/abyouthliturature/liar-spy)
19:02:42	238774/238774	---M--	200	added ('OK')	image/jpeg	etag:%221500936376714%22	https://f1fb339a-a-62cb3a1a-s-sites.googlegroups.com/site/abyouthliturature/liar-spy/boy%20watching.jpg?attachauth=ANoY7cpWT-AlBCxexNdg8NFDsBjdjh3q_RnotcURDmA6tOF9339zZmx9ts5Pfk45YghjDS4GGuihc4ReAf9SYmoKLbKKRRujX4DR0907S5gkI93ppVOgP9rHn8XkDPbnSHiYkJ3dZjNZLuM-VjH47PWMA_5zCm2OBfgSJSgd4Aml9Zhsh9UvP5r7WvxlfcQLvS58e5mozPB_hJ3Unf5JzXNiNwP7vXHh2_XwYKzdVRHzD_0riBSFCdo%3D&attredirects=0	C:/temp/sites/Spy%20Lit/web/images/boy%20watching7677.jpg	(from https://sites.google.com/site/abyouthliturature/liar-spy)
19:02:42	11595/11595	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jul%202017%2023:02:42%20GMT	https://sites.google.com/site/abyouthliturature/_/rsrc/1500936376724/liar-spy/boy%20watching.jpg?height=213&width=320	C:/temp/sites/Spy%20Lit/web/images/boy%20watchingbdde.jpg	(from https://sites.google.com/site/abyouthliturature/liar-spy)
19:02:42	566/566	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2024%20Jul%202017%2023:02:43%20GMT	https://sites.google.com/site/abyouthliturature/michael-vey/Vey%20photo.jpg?attredirects=0	C:/temp/sites/Spy%20Lit/web/images/vey%20photo.4e6fb5.delayed	(from https://sites.google.com/site/abyouthliturature/michael-vey)
19:02:43	214807/214807	---M--	200	added ('OK')	image/jpeg	etag:%221500581840044%22	https://f1fb339a-a-62cb3a1a-s-sites.googlegroups.com/site/abyouthliturature/michael-vey/Vey%20photo.jpg?attachauth=ANoY7cofruvVsO5ElSHyq4N5d994-7XgDqM21K-xY1o2o44VFFZIZXXVhkudqeiY_4utcnXQ6JR9aM_x6gZ6AEUxP1lSLLneue0fvWeVkXBnVwQUwFM72UMzYj7r8sLhgChmAxJ8u4v3_HcJR_whjkZuTovuXEaxIqU2GdV2RaRmi4MKdsJ-hDn4EPJAyGyllyxEVXpJLE8uVWLyo_Jh4tX37XFXPGiYjQgCZWNbplx_7OThE4qOmjA%3D&attredirects=0	C:/temp/sites/Spy%20Lit/web/images/vey%20photo74e4.jpg	(from https://sites.google.com/site/abyouthliturature/michael-vey)
19:02:43	17091/17091	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jul%202017%2023:02:43%20GMT	https://sites.google.com/site/abyouthliturature/_/rsrc/1500581840054/michael-vey/Vey%20photo.jpg?height=320&width=211	C:/temp/sites/Spy%20Lit/web/images/vey%20photo5ca5.jpg	(from https://sites.google.com/site/abyouthliturature/michael-vey)
19:02:43	703/703	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2024%20Jul%202017%2023:02:44%20GMT	https://sites.google.com/site/abyouthliturature/star-wars-propaganda-a-history-of-persuasive-art-in-the-galaxy/SW%20propaganda.jpg?attredirects=0	C:/temp/sites/Spy%20Lit/web/images/sw%20propaganda.516fb5.delayed	(from https://sites.google.com/site/abyouthliturature/star-wars-propaganda-a-history-of-persuasive-art-in-the-galaxy)
19:02:44	52650/52650	---M--	200	added ('OK')	image/jpeg	etag:%221500931591950%22	https://f1fb339a-a-62cb3a1a-s-sites.googlegroups.com/site/abyouthliturature/star-wars-propaganda-a-history-of-persuasive-art-in-the-galaxy/SW%20propaganda.jpg?attachauth=ANoY7cpEsMhRrBmpo_0f2WsNXmS-RfA6yyAFqI1mP8BNdBCqu-YyDcmgJUOggQVxxw7nW2wzrb9Rl6ptiN8r8PYnuwXMZxV7K19dsxgVY8LPbHfsP83kDVgW9VfAzkEC2ly8yVEggSSkoKPD9XPZxUWfaKFjUyfVHubgaKNdMJ08d4UQv9oGL2d4X8QEJ2LpQfDtx1Reiv21jKXqvFW8Sz8yORNEhuDxudFx3TU3NZQeMrYWyxvBMXnAO8O9IA6RXGBdzg2FlRTb_ajhYT83WFOCR6nATDtulHSRIUnjRvqyAmW_L6K5sTHpxS7J0k8xLHSNg_ph37vv&attredirects=0	C:/temp/sites/Spy%20Lit/web/images/sw%20propagandac551.jpg	(from https://sites.google.com/site/abyouthliturature/star-wars-propaganda-a-history-of-persuasive-art-in-the-galaxy)
19:02:44	12381/12381	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jul%202017%2023:02:44%20GMT	https://sites.google.com/site/abyouthliturature/_/rsrc/1500931591958/star-wars-propaganda-a-history-of-persuasive-art-in-the-galaxy/SW%20propaganda.jpg?height=200&width=149	C:/temp/sites/Spy%20Lit/web/images/sw%20propaganda4c6b.jpg	(from https://sites.google.com/site/abyouthliturature/star-wars-propaganda-a-history-of-persuasive-art-in-the-galaxy)
19:02:44	633/633	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2024%20Jul%202017%2023:02:45%20GMT	https://sites.google.com/site/abyouthliturature/the-regional-office-is-under-attack/regional.jpg?attredirects=0	C:/temp/sites/Spy%20Lit/web/images/regional.546fb5.delayed	(from https://sites.google.com/site/abyouthliturature/the-regional-office-is-under-attack)
19:02:45	55922/55922	---M--	200	added ('OK')	image/jpeg	etag:%221500928773060%22	https://f1fb339a-a-62cb3a1a-s-sites.googlegroups.com/site/abyouthliturature/the-regional-office-is-under-attack/regional.jpg?attachauth=ANoY7cq0sp9lxnNhsWFLZFX6GbADQmPzWerVNWCHwb-gVbkyw79J4m8PLnMjfVxIMf_QLRTTx1a6_7TfNy_zA7CZMdpgOgiP9gNErU2c7em7v6XWS-yvHkmakuzUUXXw1vHPM67SbdaHW6Qi1pAO5U1NMWJxHgeiow4ETe4LAXm3kWxyUu_So2LSQTu_6dGFXx6WHYxDbdjDuTU18MTBJiCrEmess2lypOq127wQ3hgI-zHSLaCbr0E1aYZHkMstpO0XwoKr2hKmQL2Ttx8HnKlIOIYQGnsBAA%3D%3D&attredirects=0	C:/temp/sites/Spy%20Lit/web/images/regional3b06.jpg	(from https://sites.google.com/site/abyouthliturature/the-regional-office-is-under-attack)
19:02:47	2284/2284	U-----	200	untouched ('')	image/png	date:Fri,%2021%20Jul%202017%2020:18:25%20GMT	https://sites.google.com/site/abyouthliturature/_/rsrc/1500425253127/allen-zadoff-unknown-asassins-series/spy%201.png?height=136&width=200	C:/temp/sites/Spy%20Lit/web/images/spy%20157b1.png	(from https://sites.google.com/site/abyouthliturature/allen-zadoff-unknown-asassins-series)
19:02:47	67/67	U-----	200	untouched ('OK')	text/plain	date:Fri,%2021%20Jul%202017%2020:18:28%20GMT	http://sites.google.com/robots.txt		(from https://sites.google.com/site/abyouthliturature/)
19:02:47	12657/12657	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jul%202017%2023:02:45%20GMT	https://sites.google.com/site/abyouthliturature/_/rsrc/1500928773067/the-regional-office-is-under-attack/regional.jpg?height=200&width=133	C:/temp/sites/Spy%20Lit/web/images/regional6b2a.jpg	(from https://sites.google.com/site/abyouthliturature/the-regional-office-is-under-attack)
19:02:48	66/66	U--MCZ	200	updated ('OK')	text/html	etag:%221500937345122|#public|0|en|||0|-2045021146|161771067%22	https://sites.google.com/site/abyouthliturature/system/app	C:/temp/sites/Spy%20Lit/web/app.html	(from https://sites.google.com/site/abyouthliturature/system/app/pages/sitemap/hierarchy)
19:02:49	66/66	U--MCZ	200	updated ('OK')	text/html	etag:%221500937345122|#public|0|en|||0|-2045021146|161771067%22	https://sites.google.com/site/abyouthliturature/system	C:/temp/sites/Spy%20Lit/web/system.html	(from https://sites.google.com/site/abyouthliturature/system/app/pages/sitemap/hierarchy)
19:02:49	66/66	U--MCZ	200	updated ('OK')	text/html	etag:%221500937345122|#public|0|en|||0|-2045021146|161771067%22	https://sites.google.com/site/abyouthliturature/system/app/pages	C:/temp/sites/Spy%20Lit/web/pages.html	(from https://sites.google.com/site/abyouthliturature/system/app/pages/sitemap/hierarchy)
19:02:50	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jul%202017%2023:02:50%20GMT	https://gg.google.com/robots.txt		(from https://sites.google.com/site/abyouthliturature/)
19:02:50	172/172	U--MCZ	200	updated ('OK')	text/html	etag:%221500937345122|#public|0|en|||0|-2045021146|161771067%22	https://sites.google.com/site/abyouthliturature/system/app/pages/sitemap	C:/temp/sites/Spy%20Lit/web/sitemap.html	(from https://sites.google.com/site/abyouthliturature/system/app/pages/sitemap/hierarchy)
19:02:50	12233/12233	U--MC-	200	updated ('OK')	text/css	date:Mon,%2024%20Jul%202017%2023:02:50%20GMT	https://sites.google.com/site/abyouthliturature/_/rsrc/1499966776000/system/app/css/camelot/dashboard.css	C:/temp/sites/Spy%20Lit/web/images/dashboard.css	(from https://sites.google.com/site/abyouthliturature/system/app/pages/reportAbuse)
19:02:50	1021/1021	U--MC-	200	updated ('OK')	text/css	date:Mon,%2024%20Jul%202017%2023:02:50%20GMT	https://sites.google.com/site/abyouthliturature/_/rsrc/1499966776000/system/app/css/camelot/error.css	C:/temp/sites/Spy%20Lit/web/images/error.css	(from https://sites.google.com/site/abyouthliturature/system/app/pages/reportAbuse)
19:02:50	983339/983339	U-F---	200	untouched ('OK%20(cached)')	application/x-javascript	date:Thu,%2013%20Jul%202017%2018:35:50%20GMT	https://ssl.gstatic.com/sites/p/643403/system/js/jot_min__en.js	C:/temp/sites/Spy%20Lit/web/images/jot_min__en.js	(from https://sites.google.com/site/abyouthliturature/system/app/pages/sitemap/hierarchy)
19:02:51	1575/1575	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jul%202017%2023:02:51%20GMT	http://docs.google.com/images/env.png	C:/temp/sites/Spy%20Lit/web/images/env.62.delayed	(from https://sites.google.com/site/abyouthliturature/_/rsrc/1499966776000/system/app/css/camelot/error.css)
19:02:51	2432/2432	U-----	200	untouched ('')	image/gif	date:Fri,%2021%20Jul%202017%2020:18:29%20GMT	https://sites.google.com/site/abyouthliturature/_/rsrc/1499966776000/system/app/images/spinner.gif	C:/temp/sites/Spy%20Lit/web/images/spinner-2.gif	(from https://sites.google.com/site/abyouthliturature/_/rsrc/1499966776000/system/app/css/camelot/dashboard.css)
19:02:51	495/495	U-----	200	untouched ('')	image/png	date:Thu,%2021%20Apr%202016%2003:17:22%20GMT	https://www.gstatic.com/images/branding/product/1x/atari_24dp.png	C:/temp/sites/Spy%20Lit/web/images/atari_24dp.png	(from https://sites.google.com/site/abyouthliturature/_/rsrc/1499966776000/system/app/css/camelot/dashboard.css)
19:02:51	597/597	U-----	200	untouched ('')	image/png	date:Thu,%2021%20Apr%202016%2003:17:22%20GMT	https://www.gstatic.com/images/branding/product/1x/sites_24dp.png	C:/temp/sites/Spy%20Lit/web/images/sites_24dp.png	(from https://sites.google.com/site/abyouthliturature/_/rsrc/1499966776000/system/app/css/camelot/dashboard.css)
